AreaCode,Year,EDemand
217,2012,2706.632245
218,2007,11431.50663
218,2007,11431.50663
218,2008,11183.10483
218,2008,11183.10483
218,2009,11182.10146
218,2009,11182.10146
218,2010,11102.67689
218,2010,11102.67689
218,2011,11108.06103
218,2012,11133.88309
219,2007,12212.31875
219,2007,12212.31875
219,2008,12034.70521
219,2008,12034.70521
219,2009,12013.14657
219,2009,12013.14657
219,2010,12023.06678
219,2010,12023.06678
219,2011,11910.91678
219,2011,11910.91678
219,2012,12008.59003
219,2012,12008.59003
22,2007,NA
22,2008,NA
22,2009,NA
22,2010,NA
22,2011,0.771269621
22,2012,NA
220,2007,27434.27315
220,2007,27434.27315
220,2008,28564.11326
220,2008,28564.11326
220,2009,30667.93379
220,2009,30667.93379
220,2010,34209.75813
220,2010,34209.75813
220,2011,35715.13219
220,2011,35715.13219
220,2012,36134.37485
220,2012,36134.37485
221,2007,1407.300285
221,2008,1442.984622
221,2009,1370.521561
221,2010,1330.887492
221,2011,1239.765905
221,2012,1191.682277
222,2007,7755.900814
222,2007,7755.900814
222,2008,7971.039936
222,2008,7971.039936
222,2009,8007.123663
222,2009,8007.123663
222,2010,8609.335848
222,2010,8609.335848
222,2011,8266.558722
222,2011,8266.558722
222,2012,8912.815185
222,2012,8912.815185
223,2007,7831.482302
223,2007,7831.482302
223,2008,6336.243321
223,2008,6336.243321
223,2009,5927.155343
223,2009,5927.155343
223,2010,5314.872669
223,2010,5314.872669
223,2011,5396.78692
223,2011,5396.78692
223,2012,5551.912892
223,2012,5551.912892
224,2007,NA
224,2008,NA
224,2009,NA
224,2010,NA
224,2011,NA
224,2012,NA
225,2007,1804.017856
225,2008,1935.664408
225,2009,1909.83408
225,2010,1882.368682
225,2011,1782.030298
225,2012,1772.930468
226,2007,1548.817113
226,2007,1548.817113
226,2008,1796.992033
226,2008,1796.992033
226,2009,1886.765318
226,2009,1886.765318
226,2010,1954.459814
226,2010,1954.459814
226,2011,1932.402677
226,2011,1932.402677
226,2012,2001.403857
226,2012,2001.403857
227,2007,14497.18292
227,2007,14497.18292
227,2008,14415.9274
227,2008,14415.9274
227,2009,14482.41173
227,2009,14482.41173
227,2010,14494.58344
227,2010,14494.58344
227,2011,14494.99882
227,2011,14494.99882
227,2012,14490.03138
227,2012,14490.03138
229,2007,10722.26539
229,2008,10615.18123
229,2009,10608.68715
229,2010,10515.90354
229,2011,10190.89287
229,2012,9848.176298
23,2007,9878.991486
23,2007,9878.991486
23,2008,9723.495043
23,2008,9723.495043
23,2009,10370.67168
23,2009,10370.67168
23,2010,10767.02452
23,2010,10767.02452
23,2011,10199.84171
23,2011,10199.84171
23,2012,10459.69595
23,2012,10459.69595
230,2007,12949.95431
230,2007,12949.95431
230,2008,12460.6775
230,2008,12460.6775
230,2009,12475.85394
230,2009,12475.85394
230,2010,13073.6199
230,2010,13073.6199
230,2011,13698.54015
230,2011,13698.54015
230,2012,13441.7504
230,2012,13441.7504
231,2007,33396.97816
231,2007,33396.97816
231,2008,33536.06234
231,2008,33536.06234
231,2009,31919.89283
231,2009,31919.89283
231,2010,31796.32459
231,2010,31796.32459
231,2011,31515.21323
231,2011,31515.21323
231,2012,31109.40702
231,2012,31109.40702
233,2007,2106.373068
233,2007,2106.373068
233,2008,2230.075735
233,2008,2230.075735
233,2009,2223.500954
233,2009,2223.500954
233,2010,2271.332045
233,2010,2271.332045
233,2011,2248.230404
233,2011,2248.230404
233,2012,2284.78004
233,2012,2284.78004
234,2007,25539.31803
234,2007,25539.31803
234,2008,26421.83757
234,2008,26421.83757
234,2009,24035.44968
234,2009,24035.44968
234,2010,25020.77982
234,2010,25020.77982
234,2011,25290.3971
234,2011,25290.3971
234,2012,24706.23851
234,2012,24706.23851
235,2007,2275.180381
235,2007,2275.180381
235,2008,2436.653746
235,2008,2436.653746
235,2009,2705.929735
235,2009,2705.929735
235,2010,3047.748206
235,2010,3047.748206
235,2011,3326.402377
235,2011,3326.402377
235,2012,3655.722567
235,2012,3655.722567
236,2007,8589.274985
236,2007,8589.274985
236,2008,9189.496505
236,2008,9189.496505
236,2009,9168.029883
236,2009,9168.029883
236,2010,8403.128144
236,2010,8403.128144
236,2011,8954.578557
236,2011,8954.578557
236,2012,9373.446149
236,2012,9373.446149
237,2007,6739.250553
237,2007,6739.250553
237,2008,7113.941636
237,2008,7113.941636
237,2009,7543.089092
237,2009,7543.089092
237,2010,7641.568119
237,2010,7641.568119
237,2011,8019.923776
237,2011,8019.923776
237,2012,7746.270646
237,2012,7746.270646
238,2007,868.8348431
238,2007,868.8348431
238,2008,872.5945292
238,2008,872.5945292
238,2009,915.3965759
238,2009,915.3965759
238,2010,979.2587415
238,2010,979.2587415
238,2011,913.865997
238,2011,913.865997
238,2012,943.1615713
238,2012,943.1615713
239,2007,1053.08354
239,2007,1053.08354
239,2008,806.6399405
239,2008,806.6399405
239,2009,772.0282181
239,2009,772.0282181
239,2010,778.4601335
239,2010,778.4601335
239,2011,754.1357906
239,2011,754.1357906
239,2012,752.9501176
239,2012,752.9501176
243,2007,23783.27134
243,2007,23783.27134
243,2008,24060.42139
243,2008,24060.42139
243,2009,24069.63114
243,2009,24069.63114
243,2010,23944.12693
243,2010,23944.12693
243,2011,25798.51157
243,2011,25798.51157
243,2012,25845.95706
243,2012,25845.95706
244,2007,13623.6292
244,2007,13623.6292
244,2008,13487.34134
244,2008,13487.34134
244,2009,13339.38449
244,2009,13339.38449
244,2010,13265.35781
244,2010,13265.35781
244,2011,13194.07082
244,2011,13194.07082
244,2012,13140.12283
244,2012,13140.12283
249,2007,1796.261271
249,2007,1796.261271
249,2008,1844.249109
249,2008,1844.249109
249,2009,1849.191166
249,2009,1849.191166
249,2010,1863.14122
249,2010,1863.14122
249,2011,1769.527284
249,2011,1769.527284
249,2012,1821.517579
249,2012,1821.517579
25,2007,1610.226974
25,2007,1610.226974
25,2008,1591.560763
25,2008,1591.560763
25,2009,1568.975426
25,2009,1568.975426
25,2010,1505.752304
25,2010,1505.752304
25,2011,1464.350265
25,2011,1464.350265
25,2012,1444.270582
25,2012,1444.270582
250,2007,254.6791756
250,2007,254.6791756
250,2008,248.730259
250,2008,248.730259
250,2009,243.5376008
250,2009,243.5376008
250,2010,241.2978093
250,2010,241.2978093
250,2011,235.8909027
250,2011,235.8909027
250,2012,238.5906485
250,2012,238.5906485
251,2007,2050.938351
251,2007,2050.938351
251,2008,2160.817743
251,2008,2160.817743
251,2009,2230.630529
251,2009,2230.630529
251,2010,2289.342695
251,2010,2289.342695
251,2011,2283.676612
251,2011,2283.676612
251,2012,2262.170514
251,2012,2262.170514
255,2007,28426.35125
255,2008,27911.03856
255,2009,27402.98821
255,2010,27579.5038
255,2011,26787.18353
255,2012,27643.39488
256,2007,19338.71904
256,2008,19809.73452
256,2009,19668.19071
256,2010,17862.6789
256,2011,17951.53109
256,2012,17738.1179
258,2007,NA
258,2008,NA
258,2009,NA
258,2010,NA
258,2011,NA
258,2012,NA
26,2007,27677.83596
26,2007,27677.83596
26,2008,27656.36908
26,2008,27656.36908
26,2009,27166.8381
26,2009,27166.8381
26,2010,28012.28409
26,2010,28012.28409
26,2011,26937.7171
26,2011,26937.7171
26,2012,31879.05111
26,2012,31879.05111
27,2007,9171.403555
27,2007,9171.403555
27,2008,8654.702723
27,2008,8654.702723
27,2009,8192.313211
27,2009,8192.313211
27,2010,7926.287991
27,2010,7926.287991
27,2011,7473.125284
27,2011,7473.125284
27,2012,7174.808535
27,2012,7174.808535
270,2007,18.68330535
270,2008,17.689
270,2009,21.42442839
270,2010,13.25082353
270,2011,8.05701135
270,2012,16.46710046
272,2007,8318.626905
272,2008,8542.970514
272,2009,9314.151599
272,2010,10382.82336
272,2011,8512.770986
272,2012,9078.863177
273,2007,3755.065657
273,2008,3241.768335
273,2009,3168.929923
273,2010,3378.066893
273,2011,3574.842899
273,2012,3774.800952
28,2007,4827.832744
28,2007,4827.832744
28,2008,5348.289944
28,2008,5348.289944
28,2009,6414.837267
28,2009,6414.837267
28,2010,6837.406932
28,2010,6837.406932
28,2011,7449.116671
28,2011,7449.116671
28,2012,7586.890342
28,2012,7586.890342
29,2007,538.9283817
29,2007,538.9283817
29,2008,488.8154777
29,2008,488.8154777
29,2009,582.0899385
29,2009,582.0899385
29,2010,591.6076639
29,2010,591.6076639
29,2011,562.4552227
29,2011,562.4552227
29,2012,540.2577626
29,2012,540.2577626
299,2007,2946.22512
299,2008,2945.537038
299,2009,2964.277761
299,2010,2837.616677
299,2011,2860.761484
299,2012,2287.574658
3,2007,11992.67587
3,2007,11992.67587
3,2008,12249.32888
3,2008,12249.32888
3,2009,12168.20776
3,2009,12168.20776
3,2010,12290.13353
3,2010,12290.13353
3,2011,12520.7991
3,2011,12520.7991
3,2012,12423.07044
3,2012,12423.07044
32,2007,1635.402578
32,2007,1635.402578
32,2008,1615.273633
32,2008,1615.273633
32,2009,1602.280616
32,2009,1602.280616
32,2010,1643.926246
32,2010,1643.926246
32,2011,1678.713203
32,2011,1678.713203
32,2012,1568.485339
32,2012,1568.485339
33,2007,37808.06733
33,2007,37808.06733
33,2008,36200.04741
33,2008,36200.04741
33,2009,34629.11138
33,2009,34629.11138
33,2010,33590.6467
33,2010,33590.6467
33,2011,32244.34709
33,2011,32244.34709
33,2012,33525.04303
33,2012,33525.04303
35,2007,2223.707251
35,2007,2223.707251
35,2008,2391.810964
35,2008,2391.810964
35,2009,2493.067565
35,2009,2493.067565
35,2010,2552.01517
35,2010,2552.01517
35,2011,2676.236827
35,2011,2676.236827
35,2012,2725.67721
35,2012,2725.67721
36,2007,587.8491019
36,2007,587.8491019
36,2008,586.2330766
36,2008,586.2330766
36,2009,533.8826943
36,2009,533.8826943
36,2010,511.3326976
36,2010,511.3326976
36,2011,502.126507
36,2011,502.126507
36,2012,488.1456077
36,2012,488.1456077
37,2007,2489.593632
37,2007,2489.593632
37,2008,2728.820396
37,2008,2728.820396
37,2009,2811.264074
37,2009,2811.264074
37,2010,2906.631655
37,2010,2906.631655
37,2011,2903.176754
37,2011,2903.176754
37,2012,2904.213426
37,2012,2904.213426
38,2007,936.3457831
38,2007,936.3457831
38,2008,959.0799701
38,2008,959.0799701
38,2009,936.1489351
38,2009,936.1489351
38,2010,946.9285665
38,2010,946.9285665
38,2011,964.610738
38,2011,964.610738
38,2012,965.3387162
38,2012,965.3387162
39,2007,557.7381174
39,2007,557.7381174
39,2008,553.6123911
39,2008,553.6123911
39,2009,550.5797978
39,2009,550.5797978
39,2010,553.4852879
39,2010,553.4852879
39,2011,551.0786884
39,2011,551.0786884
39,2012,548.5357903
39,2012,548.5357903
4,2007,2758.834963
4,2007,2758.834963
4,2008,2690.573063
4,2008,2690.573063
4,2009,2705.578678
4,2009,2705.578678
4,2010,2927.588525
4,2010,2927.588525
4,2011,2928.773911
4,2011,2928.773911
4,2012,3034.154385
4,2012,3034.154385
40,2007,25684.86941
40,2007,25684.86941
40,2008,25313.07395
40,2008,25313.07395
40,2009,24984.44651
40,2009,24984.44651
40,2010,25814.42712
40,2010,25814.42712
40,2011,26588.65815
40,2011,26588.65815
40,2012,27545.52399
40,2012,27545.52399
41,2007,10217.51298
41,2008,10740.72816
41,2009,11153.91408
41,2010,11356.76965
41,2011,11373.06224
41,2012,11527.58284
44,2007,7463.184085
44,2007,7463.184085
44,2008,7586.528431
44,2008,7586.528431
44,2009,7472.511063
44,2009,7472.511063
44,2010,7416.116619
44,2010,7416.116619
44,2011,7088.701032
44,2011,7088.701032
44,2012,6882.512009
44,2012,6882.512009
45,2007,560.7959248
45,2007,560.7959248
45,2008,547.9761259
45,2008,547.9761259
45,2009,535.3889612
45,2009,535.3889612
45,2010,551.6902763
45,2010,551.6902763
45,2011,546.9817558
45,2011,546.9817558
45,2012,506.8377065
45,2012,506.8377065
46,2007,619.0080534
46,2007,619.0080534
46,2008,624.932148
46,2008,624.932148
46,2009,622.7587603
46,2009,622.7587603
46,2010,633.871504
46,2010,633.871504
46,2011,644.6070954
46,2011,644.6070954
46,2012,645.7307965
46,2012,645.7307965
47,2007,12860.49629
47,2007,12860.49629
47,2008,12864.0803
47,2008,12864.0803
47,2009,12879.00522
47,2009,12879.00522
47,2010,12797.27351
47,2010,12797.27351
47,2011,12803.02345
47,2011,12803.02345
47,2012,12213.40902
47,2012,12213.40902
48,2007,10981.18745
48,2007,10981.18745
48,2008,10744.80019
48,2008,10744.80019
48,2009,10710.77684
48,2009,10710.77684
48,2010,10879.70593
48,2010,10879.70593
48,2011,10475.34564
48,2011,10475.34564
48,2012,10448.83786
48,2012,10448.83786
49,2007,5264.742352
49,2007,5264.742352
49,2008,5195.481066
49,2008,5195.481066
49,2009,4971.922472
49,2009,4971.922472
49,2010,5281.883251
49,2010,5281.883251
49,2011,5224.471852
49,2011,5224.471852
49,2012,5029.724745
49,2012,5029.724745
5,2007,2571.253517
5,2007,2571.253517
5,2008,2616.409977
5,2008,2616.409977
5,2009,2668.554222
5,2009,2668.554222
5,2010,2657.291069
5,2010,2657.291069
5,2011,2706.86558
5,2011,2706.86558
5,2012,2711.679236
5,2012,2711.679236
50,2007,13778.07305
50,2007,13778.07305
50,2008,13768.26702
50,2008,13768.26702
50,2009,12799.39346
50,2009,12799.39346
50,2010,12972.5213
50,2010,12972.5213
50,2011,12019.12315
50,2011,12019.12315
50,2012,11843.66301
50,2012,11843.66301
52,2007,2871.927706
52,2007,2871.927706
52,2008,3085.56848
52,2008,3085.56848
52,2009,3274.719739
52,2009,3274.719739
52,2010,3296.354206
52,2010,3296.354206
52,2011,3303.599075
52,2011,3303.599075
52,2012,3441.862498
52,2012,3441.862498
53,2007,1252.842879
53,2007,1252.842879
53,2008,1263.417554
53,2008,1263.417554
53,2009,1280.086138
53,2009,1280.086138
53,2010,1276.969902
53,2010,1276.969902
53,2011,1287.221856
53,2011,1287.221856
53,2012,1297.558845
53,2012,1297.558845
54,2007,64689.77914
54,2008,61620.56047
54,2009,62986.55163
54,2010,65002.4626
54,2011,64385.64604
54,2012,65350.19434
55,2007,6002.42187
55,2007,6002.42187
55,2008,6051.451613
55,2008,6051.451613
55,2009,6086.475737
55,2009,6086.475737
55,2010,6091.370548
55,2010,6091.370548
55,2011,6156.360778
55,2011,6156.360778
55,2012,5983.044409
55,2012,5983.044409
56,2007,14459.25303
56,2007,14459.25303
56,2008,13122.27476
56,2008,13122.27476
56,2009,14198.09614
56,2009,14198.09614
56,2010,14032.45125
56,2010,14032.45125
56,2011,13480.63653
56,2011,13480.63653
56,2012,13332.42253
56,2012,13332.42253
57,2007,23848.46263
57,2007,23848.46263
57,2008,24360.84339
57,2008,24360.84339
57,2009,25739.10207
57,2009,25739.10207
57,2010,26446.65107
57,2010,26446.65107
57,2011,27180.59817
57,2011,27180.59817
57,2012,28318.62976
57,2012,28318.62976
58,2007,12054.84902
58,2007,12054.84902
58,2008,15006.36652
58,2008,15006.36652
58,2009,12190.95338
58,2009,12190.95338
58,2010,16159.89941
58,2010,16159.89941
58,2011,15675.76206
58,2011,15675.76206
58,2012,14867.40133
58,2012,14867.40133
59,2007,2855.770439
59,2007,2855.770439
59,2008,2797.25111
59,2008,2797.25111
59,2009,2756.733977
59,2009,2756.733977
59,2010,3013.376458
59,2010,3013.376458
59,2011,3130.900947
59,2011,3130.900947
59,2012,3209.336761
59,2012,3209.336761
6,2007,NA
6,2008,NA
6,2009,NA
6,2010,NA
6,2011,NA
6,2012,NA
60,2007,4934.70965
60,2007,4934.70965
60,2008,4671.782965
60,2008,4671.782965
60,2009,4517.811135
60,2009,4517.811135
60,2010,4297.299142
60,2010,4297.299142
60,2011,4085.45498
60,2011,4085.45498
60,2012,4189.585737
60,2012,4189.585737
61,2007,367.4134575
61,2007,367.4134575
61,2008,365.6435068
61,2008,365.6435068
61,2009,356.7230055
61,2009,356.7230055
61,2010,349.1331667
61,2010,349.1331667
61,2011,349.0189817
61,2011,349.0189817
61,2012,350.0177359
61,2012,350.0177359
63,2007,11507.69565
63,2007,11507.69565
63,2008,11907.80233
63,2008,11907.80233
63,2009,11924.97623
63,2009,11924.97623
63,2010,12274.36462
63,2010,12274.36462
63,2011,12597.93286
63,2011,12597.93286
63,2012,13204.72701
63,2012,13204.72701
64,2007,23395.05943
64,2008,33976.57503
64,2009,46288.32086
64,2010,44924.35488
64,2011,57333.66942
64,2012,76203.45879
65,2007,17683.37023
65,2008,17872.5708
65,2009,17858.07986
65,2010,17942.15171
65,2011,18021.49497
65,2012,17028.29084
66,2007,10148.16365
66,2007,10148.16365
66,2008,10152.31714
66,2008,10152.31714
66,2009,10068.40071
66,2009,10068.40071
66,2010,10513.02294
66,2010,10513.02294
66,2011,10559.27944
66,2011,10559.27944
66,2012,11073.42165
66,2012,11073.42165
67,2007,15224.68621
67,2008,15481.63428
67,2009,14694.19612
67,2010,14757.77684
67,2011,14750.29086
67,2012,14748.65836
68,2007,23627.19787
68,2008,22726.4859
68,2009,22752.1539
68,2010,22678.39917
68,2011,22894.93798
68,2012,22645.67361
69,2007,1795.756291
69,2008,1644.238249
69,2009,1615.649169
69,2010,1702.90898
69,2011,1604.197072
69,2012,1624.330486
7,2007,1277.718748
7,2007,1277.718748
7,2008,1395.43743
7,2008,1395.43743
7,2009,1558.421845
7,2009,1558.421845
7,2010,1715.208031
7,2010,1715.208031
7,2011,1868.055216
7,2011,1868.055216
7,2012,2032.311051
7,2012,2032.311051
70,2007,3041.294604
70,2007,3041.294604
70,2008,3060.010025
70,2008,3060.010025
70,2009,3195.947658
70,2009,3195.947658
70,2010,3104.329667
70,2010,3104.329667
70,2011,3050.4465
70,2011,3050.4465
70,2012,3067.748465
70,2012,3067.748465
72,2007,494.893299
72,2008,499.5362507
72,2009,440.0328204
72,2010,433.1884075
72,2011,428.2041602
72,2012,442.4463746
73,2007,2677.006256
73,2007,2677.006256
73,2008,2414.664545
73,2008,2414.664545
73,2009,2461.786735
73,2009,2461.786735
73,2010,2554.93447
73,2010,2554.93447
73,2011,2511.014359
73,2011,2511.014359
73,2012,2453.21597
73,2012,2453.21597
74,2007,1542.946396
74,2007,1542.946396
74,2008,1509.858893
74,2008,1509.858893
74,2009,1496.843475
74,2009,1496.843475
74,2010,1451.746101
74,2010,1451.746101
74,2011,1427.946928
74,2011,1427.946928
74,2012,1410.629179
74,2012,1410.629179
75,2007,686.9938961
75,2007,686.9938961
75,2008,699.0880396
75,2008,699.0880396
75,2009,734.7361017
75,2009,734.7361017
75,2010,741.0475705
75,2010,741.0475705
75,2011,657.8436828
75,2011,657.8436828
75,2012,669.128748
75,2012,669.128748
79,2007,15321.98566
79,2008,15310.53993
79,2009,15453.10689
79,2010,15822.7621
79,2011,15994.55111
79,2012,16793.02407
8,2007,4004.361442
8,2007,4004.361442
8,2008,4021.438453
8,2008,4021.438453
8,2009,3819.175534
8,2009,3819.175534
8,2010,3260.42844
8,2010,3260.42844
8,2011,3351.448451
8,2011,3351.448451
8,2012,3314.347901
8,2012,3314.347901
80,2007,11182.34505
80,2007,11182.34505
80,2008,11649.5732
80,2008,11649.5732
80,2009,12594.41719
80,2009,12594.41719
80,2010,12998.49806
80,2010,12998.49806
80,2011,12602.47864
80,2011,12602.47864
80,2012,12347.31475
80,2012,12347.31475
81,2007,1165.761847
81,2007,1165.761847
81,2008,1215.807757
81,2008,1215.807757
81,2009,1103.050528
81,2009,1103.050528
81,2010,1199.651373
81,2010,1199.651373
81,2011,1334.169909
81,2011,1334.169909
81,2012,1347.531528
81,2012,1347.531528
82,2007,NA
82,2008,NA
82,2009,NA
82,2010,NA
82,2011,NA
82,2012,NA
83,2007,5621.982889
83,2007,5621.982889
83,2008,5748.241012
83,2008,5748.241012
83,2009,5849.925202
83,2009,5849.925202
83,2010,5836.503178
83,2010,5836.503178
83,2011,5928.284208
83,2011,5928.284208
83,2012,5919.265674
83,2012,5919.265674
84,2007,10099.40139
84,2008,9771.809804
84,2009,9680.162477
84,2010,10211.73571
84,2011,10086.06996
84,2012,9222.595535
85,2007,283.8562391
85,2008,282.8687367
85,2009,282.7889534
85,2010,272.7209039
85,2011,207.5146454
85,2012,146.8722953
86,2007,4265.489367
86,2007,4265.489367
86,2008,4015.657707
86,2008,4015.657707
86,2009,4031.722827
86,2009,4031.722827
86,2010,3979.63001
86,2010,3979.63001
86,2011,3986.517444
86,2011,3986.517444
86,2012,3920.100848
86,2012,3920.100848
87,2007,1645.599421
87,2008,1705.350044
87,2009,1690.478796
87,2010,1746.767847
87,2011,1723.848831
87,2012,1724.813985
88,2007,1615.864351
88,2007,1615.864351
88,2008,1624.42517
88,2008,1624.42517
88,2009,1632.215531
88,2009,1632.215531
88,2010,1667.945139
88,2010,1667.945139
88,2011,1032.882543
88,2011,1032.882543
88,2012,1023.775039
88,2012,1023.775039
89,2007,6025.683364
89,2007,6025.683364
89,2008,5991.344894
89,2008,5991.344894
89,2009,6092.177648
89,2009,6092.177648
89,2010,6012.404322
89,2010,6012.404322
89,2011,6016.261684
89,2011,6016.261684
89,2012,5908.3887
89,2012,5908.3887
9,2007,13478.28358
9,2007,13478.28358
9,2008,13059.04343
9,2008,13059.04343
9,2009,12341.68121
9,2009,12341.68121
9,2010,11621.83041
9,2010,11621.83041
9,2011,11496.73979
9,2011,11496.73979
9,2012,11957.33104
9,2012,11957.33104
90,2007,1237.579802
90,2007,1237.579802
90,2008,1230.303167
90,2008,1230.303167
90,2009,1221.804386
90,2009,1221.804386
90,2010,1200.877941
90,2010,1200.877941
90,2011,1152.743884
90,2011,1152.743884
90,2012,1150.166951
90,2012,1150.166951
91,2007,17368.05911
91,2007,17368.05911
91,2008,15902.63009
91,2008,15902.63009
91,2009,18372.43313
91,2009,18372.43313
91,2010,16935.00283
91,2010,16935.00283
91,2011,17353.39928
91,2011,17353.39928
91,2012,20322.86128
91,2012,20322.86128
93,2007,1890.588946
93,2007,1890.588946
93,2008,1885.681656
93,2008,1885.681656
93,2009,1857.700159
93,2009,1857.700159
93,2010,1882.909176
93,2010,1882.909176
93,2011,1872.028565
93,2011,1872.028565
93,2012,1880.240235
93,2012,1880.240235
94,2007,NA
94,2010,NA
94,2011,NA
95,2007,8129.782347
95,2007,8129.782347
95,2008,8529.913792
95,2008,8529.913792
95,2009,8186.877199
95,2009,8186.877199
95,2010,7975.883766
95,2010,7975.883766
95,2011,7960.077673
95,2011,7960.077673
95,2012,8162.310449
95,2012,8162.310449
96,2007,526.5365626
96,2008,526.4224983
96,2009,560.2839472
96,2010,572.8706515
96,2011,583.6665402
96,2012,588.7326576
97,2007,20989.30545
97,2007,20989.30545
97,2008,20825.42733
97,2008,20825.42733
97,2009,19638.87531
97,2009,19638.87531
97,2010,19189.94452
97,2010,19189.94452
97,2011,19780.66101
97,2011,19780.66101
97,2012,19450.56699
97,2012,19450.56699
98,2007,12662.45349
98,2007,12662.45349
98,2008,11131.01204
98,2008,11131.01204
98,2009,11461.69646
98,2009,11461.69646
98,2010,10937.27855
98,2010,10937.27855
98,2011,10678.07598
98,2011,10678.07598
98,2012,10106.17932
98,2012,10106.17932
99,2007,7596.046573
99,2008,7910.344164
99,2009,7981.968535
99,2010,7708.811392
99,2011,7389.384778
99,2012,6995.465976
